Date,JMOM,VUG,VONV,IUSV,FREL,XSW,VHT,MGK,JVAL,VOT,VIOG,NURE,GLD,XLU,TQQQ,VCR,FNCL,IFRA,PBD,RYT,FTEC,SCHI,SUSC,VTC,VCIT
2020-05-01,27.02237319946289,173.4586944580078,45.11988830566406,47.670719146728516,20.520166397094727,91.19134521484375,179.81195068359375,140.5258026123047,21.277637481689453,141.1682586669922,125.95421600341797,20.675495147705078,159.77999877929688,52.49433135986328,15.8774995803833,164.7410430908203,29.993764877319336,20.776409149169922,12.725093841552734,173.49993896484375,68.28937530517578,47.85104751586914,25.423913955688477,84.11560821533203,86.10894012451172
2020-05-04,27.292966842651367,175.1973114013672,45.0478630065918,47.53678894042969,20.44493293762207,92.43903350830078,180.36712646484375,141.9595489501953,21.19149398803711,142.47509765625,125.67835235595703,20.479127883911133,160.33999633789062,52.88888168334961,16.4375,166.1591339111328,29.68682289123535,20.73797035217285,12.902652740478516,174.60496520996094,69.23468780517578,47.999969482421875,25.485336303710938,84.1881332397461,86.20378112792969
2020-05-05,27.738719940185547,177.3607177734375,45.24955368041992,47.785518646240234,20.548381805419922,94.17582702636719,184.16555786132812,143.7591094970703,21.34463882446289,144.72244262695312,127.11681365966797,20.4943790435791,161.02000427246094,53.321006774902344,16.962499618530273,166.8876190185547,29.638864517211914,20.88788604736328,13.011159896850586,177.92005920410156,70.21940612792969,47.970176696777344,25.433507919311523,84.20148468017578,86.21327209472656
2020-05-06,27.659997940063477,177.75587463378906,44.52924728393555,47.048885345458984,20.18161392211914,95.77285766601562,182.92861938476562,144.0359649658203,21.067062377929688,144.5442352294922,126.3877182006836,19.941509246826172,158.9499969482422,51.5079460144043,17.297500610351562,167.91717529296875,28.967435836791992,20.228649139404297,13.07034683227539,178.95602416992188,70.78067779541016,47.74343490600586,25.29530906677246,83.39039611816406,85.89078521728516
2020-05-07,28.04572296142578,180.56143188476562,45.105491638183594,47.50809097290039,20.473148345947266,99.00688934326172,183.2013397216797,146.12229919433594,21.25945472717285,147.98953247070312,127.86559295654297,20.634504318237305,161.38999938964844,51.71461868286133,17.97249984741211,170.05401611328125,29.68682289123535,20.468894958496094,13.218313217163086,182.79405212402344,72.11003875732422,47.84720993041992,25.294347763061523,83.44763946533203,86.0899658203125
2020-05-08,28.466873168945312,182.81373596191406,46.224361419677734,48.656089782714844,20.96217155456543,100.1048583984375,184.33111572265625,147.94166564941406,21.938074111938477,150.1775360107422,132.76229858398438,21.24742889404297,160.4199981689453,52.757362365722656,18.697500228881836,174.16258239746094,30.40621566772461,21.24728775024414,13.573431968688965,185.9019317626953,73.21290588378906,47.759769439697266,25.2127685546875,83.22817993164062,85.90026092529297
2020-05-11,28.62037467956543,184.03868103027344,45.792179107666016,48.28298568725586,20.680042266845703,100.76364135742188,188.03213500976562,148.92054748535156,21.75526237487793,151.15762329101562,131.1661834716797,20.732685089111328,159.4199981689453,52.531898498535156,19.162500381469727,173.7935028076172,29.78274154663086,20.862897872924805,13.494516372680664,185.10276794433594,73.6560287475586,47.616615295410156,25.102394104003906,82.89421081542969,85.56827545166016
2020-05-12,28.058517456054688,180.27493286132812,44.72132873535156,47.22108840942383,19.701997756958008,98.04865264892578,185.05184936523438,145.9443359375,21.21255111694336,147.57376098632812,126.01334381103516,19.655542373657227,160.0399932861328,52.07159423828125,18.022499084472656,169.8306121826172,28.89069938659668,20.151771545410156,13.366279602050781,180.55438232421875,72.06079864501953,47.85968780517578,25.26074981689453,83.45242309570312,85.97612762451172
2020-05-13,27.591121673583984,177.81515502929688,43.67928695678711,46.15918731689453,19.241186141967773,95.16400146484375,182.6461639404297,143.99642944335938,20.542539596557617,144.28684997558594,121.3136978149414,19.04356575012207,161.5800018310547,51.630069732666016,17.34000015258789,166.78076171875,27.921920776367188,19.50791358947754,13.149262428283691,175.40414428710938,70.81023406982422,47.94328308105469,25.289552688598633,83.52779388427734,86.19432067871094
2020-05-14,27.792837142944336,179.3661346435547,44.28434371948242,46.7523193359375,19.30701446533203,95.85272979736328,184.2142791748047,145.24229431152344,20.881372451782227,145.94020080566406,121.84571838378906,19.155094146728516,163.00999450683594,52.18431854248047,17.915000915527344,169.1409912109375,28.622127532958984,19.636686325073242,13.050617218017578,177.71286010742188,71.63736724853516,48.08740234375,25.400876998901367,83.8923110961914,86.38401794433594
